Instance,No_In_Sequence,Class,Joint_1_x,Joint_1_y,Joint_1_z,Joint_2_x,Joint_2_y,Joint_2_z,Joint_3_x,Joint_3_y,Joint_3_z,Joint_4_x,Joint_4_y,Joint_4_z,Joint_5_x,Joint_5_y,Joint_5_z,Joint_6_x,Joint_6_y,Joint_6_z,Joint_7_x,Joint_7_y,Joint_7_z,Joint_8_x,Joint_8_y,Joint_8_z,Joint_9_x,Joint_9_y,Joint_9_z,Joint_10_x,Joint_10_y,Joint_10_z,Joint_11_x,Joint_11_y,Joint_11_z,Joint_12_x,Joint_12_y,Joint_12_z,Joint_13_x,Joint_13_y,Joint_13_z,Joint_14_x,Joint_14_y,Joint_14_z,Joint_15_x,Joint_15_y,Joint_15_z,Joint_16_x,Joint_16_y,Joint_16_z,Joint_17_x,Joint_17_y,Joint_17_z
56,26,2,31,213,109.0,6,1,0.0,5,5,0.0,20,7,1.0,20,7,1.0,6,35,13.0,2,20,6.0,38,30,17.0,42,14,0.0,76,10,6.0,78,6,6.0,70,42,12.0,72,26,9.0,133,15,19.0,133,35,9.0,199,15,11.0,198,49,5.0
56,27,2,31,201,108.0,7,3,5.0,7,8,1.0,22,4,4.0,22,4,4.0,7,32,16.0,5,21,11.0,38,22,17.0,36,18,13.0,79,9,4.0,83,6,6.0,71,36,18.0,70,30,17.0,140,15,18.0,132,34,18.0,203,16,20.0,194,57,4.0
56,28,2,27,188,101.0,6,4,1.0,3,2,0.0,22,3,1.0,25,14,2.0,9,26,12.0,9,25,11.0,40,18,13.0,36,33,16.0,84,7,9.0,90,5,8.0,73,36,13.0,74,28,13.0,140,18,13.0,136,20,13.0,204,29,12.0,188,54,8.0
56,29,2,25,173,101.0,7,4,0.0,5,3,1.0,22,2,4.0,25,2,4.0,9,25,16.0,10,25,16.0,36,18,18.0,32,21,18.0,83,3,12.0,81,9,12.0,73,39,14.0,76,32,13.0,142,27,13.0,138,14,6.0,209,43,13.0,208,43,13.0
56,30,2,26,161,102.0,6,5,0.0,2,1,0.0,21,1,0.0,21,1,0.0,10,18,14.0,11,24,17.0,34,12,21.0,28,41,12.0,80,8,19.0,81,10,6.0,70,38,14.0,70,42,16.0,141,34,11.0,138,15,2.0,208,55,14.0,200,1,1.0
56,31,2,27,146,102.0,5,4,0.0,3,2,0.0,19,2,2.0,19,2,2.0,9,19,15.0,11,22,14.0,34,9,24.0,34,6,24.0,77,11,16.0,87,15,2.0,69,37,14.0,69,33,14.0,136,26,10.0,138,23,7.0,203,11,5.0,205,11,5.0
56,32,2,28,134,103.0,5,4,1.0,2,4,5.0,20,1,2.0,20,1,2.0,10,18,15.0,12,26,13.0,30,11,20.0,28,11,20.0,72,9,13.0,72,8,17.0,68,32,15.0,67,38,13.0,127,3,13.0,127,24,9.0,175,33,12.0,185,41,4.0
56,33,2,27,120,107.0,4,3,1.0,3,0,0.0,19,1,2.0,25,4,2.0,8,18,17.0,11,25,15.0,34,13,22.0,30,40,15.0,76,5,17.0,68,0,19.0,69,30,18.0,69,50,12.0,132,1,17.0,136,36,5.0,197,15,25.0,200,37,17.0
56,34,2,28,108,100.0,3,3,3.0,0,0,0.0,19,0,7.0,19,0,7.0,9,17,8.0,11,17,8.0,35,12,12.0,30,45,0.0,76,3,4.0,71,4,5.0,75,30,10.0,72,52,3.0,141,3,8.0,137,43,4.0,191,5,8.0,202,47,0.0
56,35,2,24,90,102.0,1,0,0.0,0,0,0.0,16,1,5.0,22,7,3.0,4,17,10.0,8,26,5.0,39,8,13.0,34,44,5.0,83,1,6.0,83,3,10.0,76,30,13.0,75,51,5.0,146,10,7.0,137,41,2.0,203,11,61.0,198,61,2.0
56,36,2,23,78,94.0,3,3,7.0,1,1,2.0,18,2,15.0,18,2,15.0,7,11,2.0,0,40,9.0,41,2,4.0,42,30,2.0,85,4,2.0,64,12,2.0,72,30,4.0,72,50,3.0,139,15,2.0,132,27,1.0,203,23,51.0,188,51,4.0
56,37,2,23,63,97.0,3,1,5.0,1,0,1.0,18,1,7.0,20,11,3.0,6,11,3.0,1,45,7.0,41,0,9.0,41,0,9.0,83,11,1.0,81,11,2.0,72,34,5.0,74,55,2.0,140,25,2.0,120,8,35.0,198,34,19.0,181,5,47.0
56,38,2,26,52,101.0,4,1,2.0,2,5,2.0,17,3,13.0,24,16,9.0,7,14,5.0,6,49,8.0,40,3,11.0,39,5,11.0,80,17,4.0,77,17,6.0,73,35,4.0,75,53,1.0,139,27,4.0,137,34,0.0,200,23,53.0,186,47,7.0
56,39,2,25,45,103.0,0,1,0.0,6,3,3.0,14,3,13.0,19,15,22.0,4,13,3.0,9,45,7.0,38,3,6.0,39,5,6.0,77,21,0.0,70,15,6.0,75,27,3.0,75,48,5.0,130,8,2.0,134,25,4.0,174,28,53.0,179,25,48.0
56,40,2,26,36,108.0,1,2,1.0,2,2,2.0,13,3,9.0,6,36,10.0,6,12,1.0,13,47,8.0,37,2,8.0,43,27,6.0,76,14,0.0,69,8,4.0,74,22,6.0,84,48,1.0,128,6,6.0,140,33,3.0,178,20,11.0,181,38,55.0
56,41,2,21,20,123.0,6,1,8.0,8,1,11.0,6,4,5.0,15,14,2.0,2,13,16.0,13,50,4.0,44,6,16.0,50,69,55.0,78,2,16.0,74,6,19.0,78,26,19.0,82,54,14.0,139,2,15.0,145,44,9.0,190,1,15.0,190,43,66.0
56,42,2,0,-9,128.0,21,12,25.0,5,5,3.0,16,18,0.0,10,31,2.0,25,27,0.0,35,63,7.0,70,21,0.0,76,84,23.0,101,14,0.0,99,16,25.0,104,44,25.0,109,71,18.0,168,23,25.0,165,64,12.0,219,21,25.0,211,69,25.0
56,43,2,0,-8,128.0,0,0,0.0,0,0,0.0,16,27,3.0,28,48,14.0,29,29,15.0,36,49,7.0,84,1,4.0,87,73,23.0,129,4,6.0,107,71,18.0,92,31,19.0,96,55,9.0,161,15,7.0,152,40,8.0,219,19,7.0,205,59,11.0
56,44,2,0,-9,128.0,0,1,0.0,0,0,0.0,0,3,1.0,19,42,16.0,27,9,0.0,35,46,4.0,68,2,4.0,74,57,2.0,61,1,1.0,0,3,1.0,92,20,0.0,96,46,11.0,156,14,0.0,151,27,3.0,204,20,0.0,204,30,17.0
56,47,2,160,199,168.0,3,0,8.0,1,0,2.0,1,3,1.0,2,0,5.0,10,2,31.0,1,12,8.0,27,7,50.0,25,8,50.0,10,7,33.0,10,7,33.0,14,4,35.0,10,7,33.0,10,7,33.0,19,57,5.0,12,3,37.0,10,7,33.0
56,55,2,163,199,161.0,0,0,0.0,161,211,31.0,1,0,2.0,3,1,11.0,16,8,20.0,5,17,18.0,25,7,43.0,5,16,18.0,9,7,31.0,8,5,29.0,161,209,30.0,12,15,19.0,7,1,23.0,16,62,15.0,61,132,10.0,60,132,5.0
56,61,2,163,199,159.0,0,1,0.0,8,6,26.0,0,7,4.0,5,2,11.0,18,8,22.0,11,26,21.0,29,8,41.0,16,57,14.0,9,8,30.0,9,7,29.0,18,22,38.0,7,15,3.0,19,58,8.0,21,57,1.0,17,47,27.0,26,45,36.0
56,63,2,170,206,133.0,7,7,25.0,11,7,37.0,11,4,34.0,8,1,25.0,12,23,46.0,29,8,48.0,17,0,17.0,23,50,14.0,1,0,2.0,1,0,2.0,26,8,15.0,0,0,0.0,15,79,47.0,23,55,15.0,31,50,21.0,31,50,21.0
56,72,2,170,205,134.0,7,7,26.0,9,7,32.0,11,3,34.0,8,9,31.0,25,3,47.0,29,9,47.0,22,1,16.0,0,7,5.0,0,1,0.0,0,1,0.0,4,10,1.0,0,1,0.0,29,53,27.0,29,56,30.0,1,3,1.0,4,9,18.0
57,4,2,35,25,132.0,3,5,4.0,6,1,5.0,1,12,2.0,19,9,5.0,8,1,7.0,4,32,7.0,42,4,10.0,34,37,9.0,74,5,12.0,82,35,11.0,73,12,42.0,70,36,10.0,131,18,5.0,128,33,11.0,164,34,16.0,169,35,16.0
57,5,2,36,63,122.0,2,5,1.0,6,1,0.0,3,1,1.0,20,8,1.0,10,4,5.0,7,39,11.0,43,1,13.0,34,41,14.0,76,6,3.0,71,29,14.0,65,19,3.0,63,46,0.0,123,18,1.0,126,51,0.0,171,27,3.0,160,72,8.0
57,6,2,31,101,114.0,1,5,3.0,7,0,5.0,3,4,2.0,21,7,5.0,8,7,4.0,7,38,14.0,43,2,8.0,38,39,17.0,77,2,13.0,77,29,12.0,72,19,4.0,70,44,14.0,139,23,3.0,136,38,12.0,189,22,64.0,188,45,55.0
57,7,2,29,110,107.0,2,6,1.0,6,1,0.0,8,9,0.0,21,6,3.0,7,8,2.0,8,38,10.0,41,5,9.0,40,38,12.0,75,4,16.0,77,27,7.0,70,20,3.0,70,43,10.0,132,15,8.0,135,43,7.0,198,37,59.0,190,50,52.0
57,8,2,28,118,107.0,0,6,3.0,6,1,4.0,4,4,1.0,21,6,4.0,7,10,4.0,8,37,10.0,43,8,9.0,42,36,12.0,76,8,11.0,78,24,4.0,72,20,0.0,71,44,10.0,133,11,7.0,139,47,7.0,191,37,60.0,191,58,57.0
57,9,2,30,130,106.0,1,5,1.0,6,1,1.0,4,3,2.0,22,6,2.0,9,12,4.0,9,37,9.0,42,10,6.0,40,34,11.0,74,9,16.0,77,22,5.0,70,21,2.0,69,46,8.0,135,18,3.0,136,52,6.0,188,23,20.0,197,65,60.0
57,10,2,29,142,109.0,1,5,0.0,6,1,5.0,3,3,0.0,21,7,5.0,10,15,0.0,9,36,12.0,46,10,0.0,37,33,16.0,80,6,24.0,78,19,2.0,73,22,7.0,71,44,12.0,136,19,0.0,135,45,11.0,186,33,5.0,190,69,61.0
57,11,2,30,153,110.0,1,4,1.0,6,1,1.0,4,3,2.0,22,6,6.0,5,16,2.0,10,35,13.0,43,9,1.0,41,27,15.0,82,3,29.0,77,15,6.0,66,25,10.0,66,41,11.0,133,25,6.0,132,28,9.0,178,56,10.0,181,59,34.0
57,12,2,31,166,108.0,2,5,1.0,7,1,1.0,3,4,3.0,22,5,4.0,12,14,6.0,11,35,11.0,44,9,10.0,38,28,11.0,79,4,26.0,75,15,6.0,64,28,11.0,64,46,11.0,124,35,11.0,128,24,14.0,184,55,4.0,195,31,2.0
57,13,2,32,179,106.0,1,5,1.0,6,1,1.0,4,2,4.0,22,5,2.0,4,19,0.0,13,34,9.0,40,14,10.0,33,29,9.0,76,7,23.0,77,18,6.0,68,35,9.0,66,44,9.0,131,47,7.0,134,31,12.0,182,67,7.0,197,22,14.0
57,14,2,30,193,108.0,1,5,0.0,6,1,4.0,4,3,6.0,22,5,7.0,6,24,10.0,10,34,12.0,39,21,8.0,35,30,18.0,81,12,1.0,81,21,10.0,70,36,13.0,72,43,13.0,134,40,13.0,140,32,12.0,181,73,9.0,200,33,14.0
57,15,2,29,206,104.0,1,6,2.0,7,2,0.0,21,4,7.0,24,4,7.0,13,33,12.0,11,31,14.0,35,33,16.0,37,27,14.0,4,1,0.0,82,17,0.0,70,38,14.0,73,42,12.0,137,22,28.0,142,39,9.0,180,60,1.0,200,46,9.0
57,16,2,29,216,104.0,2,5,0.0,6,3,2.0,23,2,7.0,23,2,7.0,13,32,16.0,11,30,16.0,29,47,15.0,40,25,16.0,74,11,15.0,83,15,15.0,73,31,14.0,73,43,14.0,137,17,0.0,138,44,9.0,192,38,4.0,200,56,9.0
57,17,2,32,230,103.0,1,5,6.0,6,3,0.0,23,1,3.0,23,2,3.0,16,31,13.0,13,27,15.0,38,53,12.0,37,22,18.0,89,20,8.0,82,14,5.0,61,54,11.0,69,42,13.0,133,23,1.0,136,50,11.0,196,15,4.0,198,68,10.0
57,18,2,34,244,104.0,3,7,3.0,7,3,0.0,3,5,0.0,23,2,4.0,16,30,13.0,14,26,15.0,31,40,15.0,40,17,19.0,77,14,16.0,79,10,15.0,64,46,14.0,68,41,14.0,133,21,0.0,129,42,12.0,194,28,4.0,190,76,8.0
57,19,2,34,257,105.0,0,6,2.0,6,3,1.0,4,4,2.0,22,1,1.0,16,19,10.0,15,24,12.0,53,21,18.0,36,13,17.0,77,17,1.0,76,4,13.0,62,32,15.0,65,40,17.0,128,32,15.0,129,21,16.0,190,42,2.0,184,61,3.0
57,20,2,35,270,106.0,0,6,5.0,6,4,1.0,20,3,2.0,23,1,1.0,15,30,14.0,17,20,14.0,30,34,16.0,35,12,18.0,72,0,4.0,73,0,2.0,63,47,13.0,64,36,18.0,129,37,10.0,127,10,18.0,195,53,8.0,191,25,3.0
57,21,2,36,285,106.0,1,6,2.0,6,3,0.0,22,1,2.0,22,1,2.0,18,26,11.0,16,19,11.0,33,41,14.0,37,10,18.0,79,18,10.0,75,0,5.0,64,52,14.0,65,33,18.0,126,45,9.0,133,16,16.0,192,67,6.0,198,8,18.0
57,22,2,31,304,106.0,0,0,0.0,1,1,1.0,16,1,2.0,18,2,3.0,1,45,11.0,9,19,12.0,34,47,11.0,42,11,22.0,49,38,14.0,84,7,14.0,72,53,12.0,72,33,15.0,136,48,4.0,140,22,16.0,189,76,4.0,202,25,18.0
57,23,2,28,319,104.0,1,2,3.0,4,1,2.0,19,27,2.0,13,3,1.0,1,45,4.0,3,13,12.0,34,56,0.0,47,6,9.0,52,46,9.0,86,7,7.0,70,57,7.0,72,36,13.0,133,55,49.0,142,31,16.0,193,55,7.0,205,39,16.0
57,24,2,24,329,108.0,5,44,4.0,22,341,22.0,13,29,4.0,4,2,0.0,1,40,4.0,4,8,11.0,48,59,0.0,50,2,11.0,56,40,11.0,89,3,7.0,79,59,6.0,80,32,16.0,143,48,6.0,148,35,16.0,198,28,9.0,210,48,20.0
57,25,2,0,298,177.0,13,8,61.0,0,308,49.0,15,4,63.0,24,36,63.0,29,3,71.0,32,31,75.0,78,25,35.0,78,37,77.0,80,2,77.0,117,36,70.0,106,18,73.0,107,9,80.0,171,5,85.0,173,5,85.0,229,15,74.0,232,15,89.0
57,26,2,0,316,121.0,8,10,59.0,0,326,7.0,18,1,0.0,23,17,0.0,48,27,2.0,36,19,15.0,80,30,1.0,79,26,17.0,88,8,17.0,118,28,11.0,108,26,12.0,109,2,21.0,162,9,10.0,168,14,21.0,216,13,27.0,225,9,21.0
57,27,2,0,307,123.0,0,3,1.0,0,317,8.0,29,0,1.0,27,30,0.0,50,14,3.0,39,35,14.0,85,15,1.0,81,42,16.0,94,4,14.0,112,47,47.0,109,8,9.0,107,19,19.0,167,4,7.0,159,38,16.0,224,6,21.0,215,20,20.0
57,28,2,189,319,109.0,50,331,5.0,187,331,19.0,158,3,13.0,161,19,18.0,140,15,15.0,147,30,7.0,105,23,23.0,100,37,5.0,84,16,12.0,75,34,3.0,79,12,9.0,79,18,1.0,21,5,5.0,21,30,5.0,40,5,2.0,36,34,5.0
57,29,2,192,323,114.0,47,335,0.0,190,335,16.0,165,14,36.0,161,25,23.0,141,11,17.0,145,35,8.0,104,20,23.0,104,40,4.0,80,15,12.0,78,35,4.0,83,8,7.0,82,21,3.0,25,3,7.0,21,29,3.0,36,8,7.0,34,34,4.0
57,30,2,32,356,147.0,207,368,34.0,5,19,35.0,7,25,5.0,2,0,2.0,20,36,9.0,17,9,22.0,57,46,9.0,56,14,26.0,85,39,18.0,83,7,29.0,80,34,18.0,79,7,28.0,128,27,22.0,135,1,29.0,183,36,33.0,193,1,29.0
57,31,2,33,360,171.0,206,372,57.0,31,372,43.0,6,20,28.0,4,0,12.0,20,35,28.0,19,9,37.0,57,44,34.0,59,14,49.0,80,38,36.0,85,4,50.0,81,31,40.0,79,4,48.0,132,27,38.0,138,1,46.0,182,27,43.0,192,3,53.0
57,32,2,36,360,170.0,1,1,0.0,5,14,11.0,1,8,9.0,6,1,12.0,22,34,24.0,20,9,23.0,55,42,24.0,58,15,46.0,80,37,31.0,78,7,43.0,82,30,33.0,80,3,46.0,134,23,31.0,134,0,43.0,179,19,26.0,187,3,51.0
57,33,2,63,324,149.0,176,336,33.0,61,336,21.0,13,11,7.0,16,31,19.0,0,0,0.0,3,40,1.0,34,6,8.0,29,47,11.0,63,0,3.0,50,41,14.0,58,9,6.0,55,37,17.0,108,15,3.0,106,38,18.0,152,21,7.0,153,35,25.0
57,34,2,66,321,156.0,173,333,42.0,104,23,7.0,13,7,9.0,17,29,22.0,0,0,0.0,5,39,4.0,33,4,2.0,24,46,10.0,58,1,4.0,45,42,14.0,53,11,2.0,50,35,12.0,100,17,5.0,94,40,5.0,147,23,10.0,139,39,21.0
57,35,2,118,314,171.0,74,43,24.0,10,2,11.0,63,10,6.0,67,32,8.0,51,7,10.0,54,45,17.0,18,1,6.0,28,52,16.0,8,5,4.0,7,43,27.0,1,20,17.0,1,45,26.0,48,25,17.0,45,43,16.0,97,30,22.0,91,44,18.0
57,36,2,118,315,177.0,68,10,11.0,6,7,7.0,59,8,3.0,62,31,6.0,49,7,8.0,51,42,21.0,16,1,0.0,25,48,17.0,9,1,4.0,5,45,25.0,3,19,21.0,4,43,20.0,50,23,27.0,49,41,19.0,96,30,23.0,92,37,17.0
57,37,2,118,315,181.0,68,16,22.0,59,33,4.0,57,9,0.0,60,32,4.0,48,9,4.0,46,43,3.0,16,2,4.0,19,48,10.0,9,0,0.0,3,42,20.0,8,19,20.0,7,41,11.0,49,18,13.0,50,38,21.0,92,28,23.0,90,36,18.0
57,38,2,73,323,179.0,11,0,5.0,71,335,51.0,10,1,3.0,11,22,5.0,2,1,1.0,1,34,4.0,27,5,2.0,29,36,3.0,54,6,3.0,54,7,4.0,53,10,9.0,53,33,8.0,86,1,0.0,96,29,2.0,128,15,21.0,135,28,14.0
57,39,2,76,319,181.0,4,0,2.0,74,331,51.0,10,2,3.0,11,24,4.0,3,4,0.0,1,34,2.0,27,2,0.0,27,36,2.0,53,3,4.0,51,3,3.0,51,12,2.0,52,34,8.0,89,4,1.0,94,30,12.0,130,7,3.0,133,31,7.0
57,40,2,118,311,180.0,46,3,8.0,116,323,50.0,49,4,7.0,52,16,5.0,43,8,2.0,41,34,3.0,14,1,4.0,17,35,0.0,10,0,4.0,118,323,49.0,11,17,0.0,8,37,0.0,50,12,2.0,49,35,1.0,85,12,6.0,90,39,1.0
57,41,2,74,304,187.0,3,1,0.0,7,16,0.0,4,3,1.0,7,15,1.0,4,8,2.0,4,32,1.0,32,3,4.0,32,37,6.0,55,1,3.0,54,11,5.0,55,18,6.0,55,37,6.0,94,15,3.0,91,33,2.0,129,19,0.0,129,44,7.0
57,42,2,58,315,195.0,8,3,4.0,9,4,5.0,11,13,10.0,9,4,5.0,21,9,13.0,19,12,8.0,47,12,13.0,41,23,1.0,66,18,13.0,59,19,9.0,68,1,11.0,66,15,11.0,108,3,10.0,104,11,11.0,145,8,9.0,135,23,12.0
57,43,2,53,283,181.0,14,14,0.0,51,295,51.0,17,16,0.0,13,22,5.0,27,20,1.0,26,38,9.0,53,14,0.0,48,45,8.0,69,3,0.0,71,45,5.0,71,27,4.0,68,40,4.0,110,30,8.0,109,31,8.0,149,39,4.0,143,32,11.0
57,44,2,77,300,181.0,3,6,5.0,77,312,51.0,2,7,6.0,12,0,1.0,8,3,2.0,4,15,11.0,34,7,4.0,70,39,33.0,51,10,3.0,77,312,51.0,49,5,2.0,50,9,1.0,88,10,6.0,88,11,6.0,124,22,6.0,124,22,6.0
57,45,2,62,281,182.0,177,293,68.0,60,293,54.0,8,18,1.0,11,25,8.0,22,17,1.0,23,28,10.0,49,15,1.0,49,20,1.0,60,19,0.0,62,293,53.0,63,25,3.0,62,32,8.0,99,22,5.0,99,30,11.0,135,38,7.0,131,34,8.0
57,57,2,171,206,133.0,68,218,17.0,169,218,6.0,9,19,41.0,10,19,43.0,25,4,47.0,30,8,48.0,17,2,15.0,12,23,47.0,1,1,3.0,1,13,8.0,11,25,47.0,20,26,48.0,30,52,30.0,29,51,24.0,9,40,3.0,18,38,10.0
58,4,2,71,306,187.0,1,1,0.0,1,1,2.0,5,2,1.0,4,3,2.0,18,7,3.0,17,9,3.0,43,2,3.0,46,10,3.0,57,3,10.0,58,2,3.0,56,6,2.0,58,11,4.0,89,5,10.0,89,4,9.0,118,6,2.0,119,3,13.0
58,5,2,79,323,191.0,2,3,1.0,4,1,0.0,2,8,13.0,9,6,0.0,10,10,16.0,4,19,5.0,33,12,11.0,29,24,10.0,53,11,0.0,49,17,5.0,51,2,0.0,50,18,6.0,87,0,2.0,85,16,5.0,120,1,3.0,114,24,9.0
58,6,2,75,331,184.0,3,3,1.0,3,3,0.0,6,7,0.0,8,8,1.0,5,13,1.0,7,19,1.0,30,18,0.0,34,23,2.0,53,20,0.0,57,17,0.0,54,8,0.0,54,10,0.0,91,9,1.0,93,7,0.0,118,4,1.0,128,0,0.0
58,7,2,72,331,183.0,4,3,1.0,4,2,1.0,7,7,0.0,8,8,0.0,6,15,0.0,8,18,1.0,31,22,1.0,36,21,1.0,54,25,1.0,59,13,0.0,56,11,2.0,57,9,1.0,91,17,4.0,98,5,1.0,124,8,1.0,132,1,1.0
58,8,2,67,339,180.0,3,1,0.0,2,4,1.0,5,3,3.0,6,14,1.0,9,9,4.0,11,24,4.0,35,18,2.0,39,27,3.0,58,20,1.0,62,18,2.0,61,7,1.0,62,13,2.0,99,12,3.0,103,12,1.0,138,14,1.0,137,9,4.0
58,9,2,68,337,179.0,3,4,2.0,3,1,2.0,8,8,2.0,7,8,6.0,6,18,6.0,8,17,2.0,34,25,2.0,37,21,2.0,58,24,1.0,61,14,1.0,59,13,4.0,60,8,1.0,101,16,10.0,101,8,1.0,140,19,11.0,136,7,5.0
58,10,2,64,341,169.0,3,4,3.0,4,3,1.0,8,10,1.0,7,7,4.0,7,21,1.0,9,16,11.0,36,26,1.0,38,21,11.0,62,24,6.0,62,18,8.0,62,14,6.0,62,9,4.0,106,16,12.0,103,11,3.0,146,15,1.0,138,9,13.0
58,11,2,60,345,159.0,3,3,3.0,3,4,1.0,9,9,2.0,6,10,6.0,8,21,3.0,10,17,12.0,36,29,2.0,39,24,20.0,65,26,8.0,63,21,12.0,66,11,3.0,65,12,6.0,109,12,3.0,106,13,1.0,150,11,9.0,144,6,13.0
58,12,2,59,344,156.0,4,4,2.0,3,5,3.0,11,9,1.0,8,10,4.0,6,24,2.0,9,15,11.0,37,33,7.0,38,22,12.0,65,30,11.0,63,21,7.0,66,14,2.0,65,10,5.0,111,14,2.0,110,8,5.0,152,13,6.0,153,1,1.0
58,13,2,58,341,153.0,5,3,4.0,4,4,0.0,12,10,2.0,8,11,2.0,5,25,7.0,10,15,8.0,36,35,9.0,41,21,10.0,64,31,11.0,66,19,4.0,67,18,5.0,67,5,1.0,111,19,2.0,112,0,7.0,153,16,4.0,157,5,4.0
58,14,2,55,335,149.0,4,2,3.0,2,5,1.0,13,9,1.0,2,9,2.0,4,27,3.0,12,13,7.0,35,38,5.0,43,17,9.0,65,34,17.0,70,15,7.0,67,24,12.0,69,1,2.0,114,28,6.0,116,4,5.0,151,26,5.0,160,11,3.0
58,15,2,52,330,146.0,5,3,4.0,2,5,1.0,14,10,4.0,5,11,8.0,3,30,4.0,13,11,8.0,35,41,3.0,43,15,9.0,65,36,18.0,71,12,3.0,66,27,13.0,69,2,3.0,113,30,18.0,118,8,2.0,162,31,3.0,163,15,0.0
58,16,2,50,328,137.0,5,2,6.0,2,6,1.0,15,9,2.0,4,10,1.0,2,31,6.0,12,10,13.0,36,41,7.0,43,15,15.0,67,35,14.0,71,13,10.0,69,26,9.0,71,2,5.0,118,28,14.0,120,9,5.0,170,28,7.0,167,19,1.0
58,17,2,47,325,131.0,5,3,4.0,3,5,1.0,16,12,0.0,7,8,2.0,3,35,6.0,12,7,13.0,38,44,10.0,45,13,13.0,71,33,10.0,73,14,13.0,74,26,8.0,77,1,6.0,126,27,10.0,127,8,4.0,175,27,7.0,169,20,1.0
58,18,2,43,323,129.0,5,3,6.0,4,5,1.0,17,13,3.0,1,6,7.0,3,35,9.0,12,5,8.0,40,43,13.0,43,12,13.0,75,30,13.0,73,16,5.0,75,25,10.0,75,0,0.0,133,28,12.0,126,3,1.0,176,31,10.0,166,19,1.0
58,19,2,41,318,126.0,6,1,4.0,3,5,4.0,18,11,5.0,1,5,15.0,1,36,10.0,11,3,8.0,39,44,17.0,43,10,9.0,74,29,15.0,73,16,13.0,77,27,15.0,78,2,0.0,130,31,8.0,126,4,3.0,183,35,10.0,177,11,3.0
58,20,2,39,308,127.0,5,2,7.0,2,4,1.0,17,11,9.0,2,4,20.0,2,38,17.0,13,0,5.0,42,44,23.0,46,5,6.0,77,31,18.0,78,11,9.0,81,34,20.0,81,8,2.0,135,38,9.0,133,6,9.0,184,45,9.0,186,7,10.0
58,21,2,39,297,126.0,5,2,5.0,2,3,1.0,19,11,8.0,1,4,10.0,1,39,17.0,14,2,7.0,40,46,24.0,48,3,7.0,75,32,19.0,80,6,3.0,78,37,24.0,81,11,4.0,131,38,15.0,134,12,8.0,182,54,8.0,187,18,10.0
58,22,2,38,288,122.0,6,0,4.0,2,5,1.0,19,8,4.0,2,5,6.0,3,38,15.0,14,3,8.0,38,43,20.0,47,2,9.0,73,28,14.0,80,5,10.0,73,37,18.0,75,13,1.0,125,28,15.0,131,16,4.0,177,51,8.0,188,27,8.0
58,23,2,37,278,123.0,6,0,8.0,2,5,1.0,20,8,9.0,1,4,5.0,4,39,19.0,12,5,5.0,39,43,23.0,49,0,19.0,72,25,14.0,80,4,6.0,70,41,21.0,72,19,7.0,124,24,19.0,125,24,20.0,187,36,16.0,178,34,16.0
58,24,2,36,269,117.0,6,0,5.0,2,5,2.0,20,8,6.0,2,4,2.0,5,38,17.0,5,7,5.0,39,40,16.0,47,3,6.0,74,23,8.0,81,3,13.0,71,41,17.0,73,17,0.0,132,24,16.0,132,34,17.0,190,23,20.0,190,46,5.0
58,25,2,32,261,108.0,7,1,1.0,3,6,3.0,21,7,0.0,8,3,1.0,5,38,11.0,15,8,6.0,41,37,16.0,48,4,11.0,80,20,4.0,84,2,15.0,77,37,12.0,77,15,9.0,138,23,8.0,135,23,9.0,196,28,12.0,189,50,3.0
58,26,2,28,251,108.0,7,1,4.0,3,6,3.0,21,8,4.0,21,8,4.0,6,37,13.0,4,20,6.0,40,34,18.0,42,11,0.0,82,18,3.0,83,1,16.0,77,39,16.0,76,18,1.0,141,27,13.0,135,7,7.0,200,37,13.0,191,45,9.0
58,27,2,27,240,105.0,7,2,1.0,2,1,4.0,22,6,5.0,22,6,5.0,7,36,15.0,2,20,7.0,39,31,17.0,43,14,2.0,81,15,5.0,82,2,15.0,76,40,13.0,76,19,14.0,144,34,8.0,142,7,2.0,204,48,10.0,198,20,4.0
58,28,2,28,227,102.0,7,3,0.0,2,0,0.0,23,6,2.0,26,16,2.0,7,36,14.0,4,24,6.0,41,26,15.0,41,22,9.0,82,11,8.0,82,6,2.0,79,40,12.0,79,31,12.0,143,41,10.0,141,16,0.0,202,59,7.0,201,8,2.0
58,29,2,28,214,104.0,6,2,2.0,3,1,0.0,22,6,2.0,26,14,2.0,9,34,15.0,9,23,9.0,39,26,18.0,37,25,15.0,80,11,15.0,75,18,17.0,78,41,16.0,76,32,14.0,139,29,10.0,139,17,5.0,192,63,9.0,204,19,4.0
58,30,2,28,206,103.0,7,3,3.0,9,4,3.0,23,4,1.0,26,15,3.0,10,34,15.0,9,25,14.0,37,23,20.0,36,21,18.0,77,9,19.0,76,10,21.0,73,41,15.0,72,34,15.0,134,22,18.0,135,31,14.0,204,27,5.0,194,50,12.0
58,31,2,26,193,104.0,6,3,2.0,3,0,2.0,22,4,4.0,22,4,4.0,11,32,16.0,9,29,18.0,39,23,23.0,32,35,21.0,78,8,19.0,69,16,21.0,73,40,19.0,70,43,19.0,133,12,19.0,137,35,8.0,208,20,17.0,204,41,7.0
